current CR,before SPCollateral collateral,after SPCollateral collateral,before SPLeveraged leveraged,after SPLeveraged leveraged,before minter collateral,after minter collateral
0.002000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.004000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.006000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.008000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.010000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.012000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.014000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.016000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.018000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.020000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.022000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.024000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.026000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.028000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.030000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.032000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.034000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.036000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.038000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
0.040000000000000000,0.000000000000000000,12.000000000000000000,0.000000000000000000,0.000000000000000000,20.000000000000000000,8.000000000000000000
