current CR,after user collateral,after SPCollateral collateral,after user leveraged,after SPLeveraged leveraged,,after minter collateral,after user SPCollateral balance,after user SPLeveraged balance
0.002000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.004000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.006000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.008000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.010000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.012000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.014000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.016000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.018000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.020000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.022000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
0.024000000000000000,12.000000000000000000,12.000000000000000000,80000.000000000000000000,80000.000000000000000000,0.000000000000000000,8.000000000000000000,0.999999999999996000,1.000000000000000000
