PriceDrop_pct,Lev_pct,LiquidFrac_pct,Alice_coll_weekly_$,Bob_coll_weekly_$,Coll_gap_pct,Charlie_lev_weekly_$,Dave_lev_weekly_$,Lev_gap_pct
5.000000000000000000,10.000000000000000000,91.666666666666666600,830.757552164434718319,1053.643724696356202974,21.153846153846151965,87.803643724696349896,1053.643724696356202974,91.666666666666666700
10.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
15.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
20.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
25.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
35.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
40.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
50.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
60.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
70.000000000000000000,10.000000000000000000,99.999800000000000000,855.523110205817273471,1069.402711415828874767,19.999912000115192551,0.002138805422831657,1069.402711415828874767,99.999800000000000000
5.000000000000000000,25.000000000000000000,12.500000000000000000,1023.250155714730488594,1053.643724696356137341,2.884615384615383755,921.938259109311619440,1053.643724696356137708,12.500000000000000100
10.000000000000000000,25.000000000000000000,37.500000000000000000,1015.933185404339140925,1112.179487179487025480,8.653846153846151048,695.112179487179390077,1112.179487179487025904,37.500000000000000100
15.000000000000000000,25.000000000000000000,62.500000000000000000,1007.755395057431196048,1177.601809954751032601,14.423076923076921045,441.600678733031636233,1177.601809954751033096,62.500000000000000100
20.000000000000000000,25.000000000000000000,87.500000000000000000,998.555380917159716911,1251.201923076922985296,20.192307692307690171,156.400240384615371984,1251.201923076922985884,87.500000000000000100
25.000000000000000000,25.000000000000000000,99.999800000000000000,1026.627732246980728166,1283.283253698994710434,19.999912000115196336,0.002566566507397988,1283.283253698994710434,99.999800000000000000
35.000000000000000000,25.000000000000000000,99.999800000000000000,1026.627732246980728166,1283.283253698994710434,19.999912000115196336,0.002566566507397988,1283.283253698994710434,99.999800000000000000
40.000000000000000000,25.000000000000000000,99.999800000000000000,1026.627732246980728166,1283.283253698994710434,19.999912000115196336,0.002566566507397988,1283.283253698994710434,99.999800000000000000
50.000000000000000000,25.000000000000000000,99.999800000000000000,1026.627732246980728166,1283.283253698994710434,19.999912000115196336,0.002566566507397988,1283.283253698994710434,99.999800000000000000
60.000000000000000000,25.000000000000000000,99.999800000000000000,1026.627732246980728166,1283.283253698994710434,19.999912000115196336,0.002566566507397988,1283.283253698994710434,99.999800000000000000
70.000000000000000000,25.000000000000000000,99.999800000000000000,1026.627732246980728166,1283.283253698994710434,19.999912000115196336,0.002566566507397988,1283.283253698994710434,99.999800000000000000
40.000000000000000000,50.000000000000000000,37.500000000000000000,1523.899778106508783665,1668.269230769230653864,8.653846153846153048,1042.668269230769157394,1668.269230769230654499,37.500000000000000099
50.000000000000000000,50.000000000000000000,99.999800000000000000,1539.941598370471092250,1924.924880548492065651,19.999912000115196336,0.003849849761096983,1924.924880548492065651,99.999800000000000000
60.000000000000000000,50.000000000000000000,99.999800000000000000,1539.941598370471092250,1924.924880548492065651,19.999912000115196336,0.003849849761096983,1924.924880548492065651,99.999800000000000000
70.000000000000000000,50.000000000000000000,99.999800000000000000,1539.941598370471092250,1924.924880548492065651,19.999912000115196336,0.003849849761096983,1924.924880548492065651,99.999800000000000000
70.000000000000000000,75.000000000000000000,37.500000000000000000,3047.799556213017567331,3336.538461538461307729,8.653846153846153048,2085.336538461538314788,3336.538461538461309000,37.500000000000000100
